lat,lon,n_records,svf,n_buildings,street_width_m,hw_ratio,snapped_m,폭등급
35.154,129.0323,1,0.616,35,42.6,0.13,8.8,큰길(12m+)
35.1547,129.032,1,0.977,31,66.3,0.13,0.0,큰길(12m+)
35.2343,129.0847,2,0.221,139,1.4,6.21,0.0,보행골목(<6m)
35.1512,129.0303,2,0.812,51,52.2,0.08,0.0,큰길(12m+)
35.1511,129.0296,1,0.816,80,23.6,0.47,0.0,큰길(12m+)
35.1513,129.0266,1,0.457,164,11.5,0.49,0.0,혼합골목(6-12m)
35.151,129.0245,2,0.858,167,21.7,0.26,0.0,큰길(12m+)
35.1521,129.025,2,0.584,177,9.4,0.59,2.3,혼합골목(6-12m)
35.1532,129.0247,2,0.829,72,51.9,0.11,0.0,큰길(12m+)
35.1688,129.1431,3,0.487,17,54.4,1.13,0.0,큰길(12m+)
35.1689,129.1436,2,0.43,13,30.7,2.5,0.0,큰길(12m+)
35.1706,129.1416,1,0.329,13,15.2,3.67,0.0,큰길(12m+)
35.1704,129.1412,3,0.567,16,17.4,0.48,0.0,큰길(12m+)
35.1538,129.0321,1,0.895,26,57.5,0.93,0.0,큰길(12m+)
35.1511,129.0326,1,0.798,34,66.5,0.08,0.0,큰길(12m+)
35.149,129.0329,1,0.771,90,,,,개방
35.1478,129.034,1,0.94,79,50.6,0.08,0.0,큰길(12m+)
35.1489,129.0338,1,0.929,70,60.8,0.07,0.0,큰길(12m+)
35.1521,129.033,1,0.868,86,16.3,0.34,0.0,큰길(12m+)
35.168,129.142,1,0.803,34,51.1,0.66,0.0,큰길(12m+)
35.1682,129.1393,1,0.959,8,55.5,0.1,0.0,큰길(12m+)
35.1524,129.0327,1,0.942,74,,,,개방
35.1675,129.1366,1,0.959,3,91.0,0.15,0.0,큰길(12m+)
35.1527,129.0323,1,0.885,37,83.7,0.7,0.0,큰길(12m+)
35.1683,129.1353,1,0.902,1,,,,개방
35.1513,129.0313,3,0.752,22,,,,개방
35.1679,129.1341,1,0.891,3,,,,개방
35.1685,129.133,1,0.873,4,64.0,0.57,0.0,큰길(12m+)
35.1714,129.1298,1,0.964,6,,,,개방
35.1522,129.0298,3,0.76,29,42.0,1.27,0.0,큰길(12m+)
35.1721,129.131,1,0.599,9,36.5,0.27,0.0,큰길(12m+)
35.172,129.1307,1,0.665,10,37.2,0.26,0.0,큰길(12m+)
35.1722,129.1316,3,0.599,9,58.4,1.01,0.0,큰길(12m+)
35.1526,129.0297,1,0.656,28,23.3,0.3,0.0,큰길(12m+)
35.1712,129.1308,1,0.768,7,,,,개방
35.1525,129.0296,1,0.577,34,13.5,0.52,0.0,큰길(12m+)
35.2951,129.0031,1,1.0,1,,,,개방
35.1511,129.0297,1,0.801,79,22.1,0.51,0.0,큰길(12m+)
35.1509,129.0271,1,0.757,160,21.1,0.26,0.0,큰길(12m+)
35.151,129.0249,1,0.891,183,22.0,0.32,0.0,큰길(12m+)
35.1509,129.0235,1,0.772,139,21.4,0.26,0.0,큰길(12m+)
35.1505,129.0216,1,0.84,144,21.5,0.46,0.0,큰길(12m+)
35.1502,129.0202,1,0.837,116,42.3,0.53,0.0,큰길(12m+)
35.1518,129.0203,1,0.582,84,24.7,1.25,0.0,큰길(12m+)
35.1527,129.0204,1,0.66,34,33.6,1.71,0.0,큰길(12m+)
35.1708,129.1312,1,0.689,7,57.0,0.29,0.0,큰길(12m+)
35.1551,129.022,1,0.899,81,59.2,0.17,0.0,큰길(12m+)
35.1547,129.0193,1,0.744,57,47.2,0.12,0.0,큰길(12m+)
35.1547,129.0188,1,0.791,72,64.0,0.09,0.0,큰길(12m+)
35.154,129.0165,1,0.894,145,39.0,0.11,0.0,큰길(12m+)
35.1547,129.0189,1,0.798,68,48.2,0.12,0.0,큰길(12m+)
35.1543,129.0185,1,0.713,134,42.1,0.13,0.0,큰길(12m+)
35.1547,129.0187,1,0.78,77,74.2,0.08,0.0,큰길(12m+)
35.1551,129.0212,1,0.754,57,71.4,0.51,0.0,큰길(12m+)
35.1553,129.022,1,0.922,65,55.7,0.25,0.0,큰길(12m+)
35.1538,129.0209,1,0.918,32,43.8,0.13,0.0,큰길(12m+)
35.1554,129.0222,1,0.939,66,48.9,0.09,0.0,큰길(12m+)
35.1563,129.0237,1,0.958,60,55.5,0.1,0.0,큰길(12m+)
35.1535,129.0248,2,0.288,69,9.2,3.64,0.0,혼합골목(6-12m)
35.1533,129.0227,1,0.839,68,51.9,0.16,0.0,큰길(12m+)
35.1539,129.0253,1,0.46,33,35.6,1.45,0.0,큰길(12m+)
35.1541,129.0252,1,0.611,42,44.4,0.54,0.0,큰길(12m+)
35.1537,129.0253,1,0.474,38,30.7,1.69,0.0,큰길(12m+)
35.1532,129.0251,1,0.81,76,51.2,0.22,0.0,큰길(12m+)
35.1533,129.0212,1,0.494,23,16.0,0.35,2.6,큰길(12m+)
35.153,129.0204,1,0.785,19,54.3,1.06,0.0,큰길(12m+)
35.1518,129.0196,1,0.669,87,10.4,0.54,0.0,혼합골목(6-12m)
35.1512,129.0199,1,0.608,90,9.6,1.02,0.0,혼합골목(6-12m)
35.1512,129.0205,1,0.467,116,11.4,1.6,0.0,혼합골목(6-12m)
35.1514,129.0218,1,0.611,142,10.4,0.54,0.0,혼합골목(6-12m)
35.152,129.022,1,0.641,137,9.6,0.59,0.0,혼합골목(6-12m)
35.153,129.0218,2,0.601,53,44.4,0.47,0.0,큰길(12m+)
35.153,129.0233,1,0.822,89,63.7,0.09,0.0,큰길(12m+)
35.1532,129.0261,1,0.65,44,51.2,0.27,0.0,큰길(12m+)
35.1528,129.028,1,0.848,35,,,,개방
35.1521,129.029,1,0.573,68,9.8,1.0,0.0,혼합골목(6-12m)
35.1521,129.0297,1,0.726,35,42.1,1.26,0.0,큰길(12m+)
35.1526,129.0298,1,0.69,25,24.6,0.28,0.0,큰길(12m+)
35.1526,129.0305,1,0.642,18,58.8,0.9,0.0,큰길(12m+)
35.1534,129.0309,1,0.587,19,,,,개방
35.1518,129.0311,1,0.77,12,,,,개방
35.2345,129.0846,4,0.505,134,10.9,0.9,0.0,혼합골목(6-12m)
35.1717,129.132,1,0.463,7,69.4,0.65,0.0,큰길(12m+)
35.1715,129.1322,1,0.486,8,39.3,2.39,0.0,큰길(12m+)
35.1715,129.131,1,0.083,7,1.3,43.46,0.0,보행골목(<6m)
35.1711,129.1309,1,0.752,6,,,,개방
35.1714,129.1306,1,0.821,7,,,,개방
35.1711,129.1308,1,0.795,6,,,,개방
35.1707,129.131,1,0.774,6,81.6,0.21,0.0,큰길(12m+)
35.17,129.1298,1,0.92,3,,,,개방
35.1718,129.1279,1,0.856,5,71.0,0.34,0.0,큰길(12m+)
35.171,129.129,1,0.972,5,,,,개방
35.17,129.1297,1,0.926,3,,,,개방
35.1692,129.1293,1,0.377,2,23.7,1.65,5.5,큰길(12m+)
35.1688,129.1295,2,0.266,1,10.9,3.59,33.7,혼합골목(6-12m)
35.1691,129.13,1,0.456,2,48.4,0.81,25.9,큰길(12m+)
35.1687,129.1297,1,0.474,1,43.6,0.9,20.7,큰길(12m+)
35.1699,129.1283,4,0.492,3,34.3,0.57,36.8,큰길(12m+)
35.1695,129.1287,2,0.594,2,36.9,0.8,0.0,큰길(12m+)
35.1694,129.1287,1,0.658,2,38.7,0.76,0.0,큰길(12m+)
35.1688,129.1297,1,0.479,1,47.2,0.83,29.5,큰길(12m+)
35.1691,129.1301,1,0.467,2,56.5,0.69,30.8,큰길(12m+)
35.1688,129.1298,1,0.484,1,52.7,0.74,24.2,큰길(12m+)
35.1691,129.1291,1,0.379,2,24.3,1.62,26.7,큰길(12m+)
35.1528,129.0302,1,0.426,19,52.7,1.01,1.7,큰길(12m+)
35.1518,129.03,1,0.772,36,49.1,1.14,0.0,큰길(12m+)
35.1688,129.1296,1,0.232,1,8.4,4.66,33.3,혼합골목(6-12m)
35.169,129.1291,1,0.337,2,13.3,2.94,32.7,큰길(12m+)
35.1695,129.1288,7,0.638,2,35.5,0.83,0.0,큰길(12m+)
35.1692,129.1291,2,0.415,2,35.6,1.1,20.8,큰길(12m+)
35.1691,129.129,2,0.507,2,37.7,0.78,25.1,큰길(12m+)
35.1695,129.1289,2,0.656,2,35.2,0.83,0.0,큰길(12m+)
35.1692,129.1292,2,0.398,2,29.8,1.32,13.1,큰길(12m+)
35.1693,129.1275,1,0.96,1,,,,개방
35.1698,129.128,1,0.258,3,1.3,15.46,30.7,보행골목(<6m)
35.1699,129.1288,1,0.53,2,65.9,0.45,15.3,큰길(12m+)
35.1821,129.104,1,0.87,65,48.5,0.12,0.0,큰길(12m+)
35.1704,129.1268,1,0.535,2,,,,개방
35.1713,129.1271,1,0.084,3,2.0,12.79,5.2,보행골목(<6m)
35.1707,129.1284,1,0.939,4,,,,개방
35.1722,129.1309,1,0.473,10,37.0,0.27,0.0,큰길(12m+)
35.173,129.1302,1,0.45,13,27.1,1.66,0.0,큰길(12m+)
35.1722,129.1312,1,0.553,10,33.8,1.91,0.0,큰길(12m+)
35.1725,129.1327,1,0.711,11,46.7,0.96,0.0,큰길(12m+)
35.1711,129.135,1,0.982,11,82.0,0.12,0.0,큰길(12m+)
35.182,129.1038,1,0.851,68,36.0,0.16,0.0,큰길(12m+)
35.1709,129.1356,1,0.991,8,,,,개방
35.1696,129.1381,1,0.632,47,9.3,0.45,0.0,혼합골목(6-12m)
35.1694,129.1395,1,0.965,40,79.4,0.05,0.0,큰길(12m+)
35.1708,129.1407,1,0.845,15,48.3,0.12,0.0,큰길(12m+)
35.1686,129.1412,1,0.872,38,41.1,0.1,0.0,큰길(12m+)
35.1682,129.144,1,0.706,19,50.3,0.11,0.0,큰길(12m+)
35.1687,129.145,1,0.604,9,,,,개방
35.1686,129.1438,4,0.611,16,80.7,0.9,0.0,큰길(12m+)
35.1692,129.1443,2,0.713,7,,,,개방
35.1697,129.1421,1,0.539,23,55.1,1.07,0.0,큰길(12m+)
35.1607,129.1145,1,0.51,87,7.2,2.13,0.0,혼합골목(6-12m)
35.168,129.1438,1,0.618,18,31.4,1.16,0.0,큰길(12m+)
35.1684,129.1433,1,0.538,20,51.8,0.7,0.0,큰길(12m+)
35.168,129.1429,2,0.646,22,67.3,0.1,0.0,큰길(12m+)
35.168,129.1424,1,0.752,28,34.2,0.86,0.0,큰길(12m+)
35.1679,129.142,1,0.745,31,53.3,0.63,0.0,큰길(12m+)
35.168,129.1415,1,0.895,37,79.5,0.16,0.0,큰길(12m+)
35.1672,129.1419,3,0.48,21,33.0,1.91,0.0,큰길(12m+)
35.1668,129.1422,1,0.53,19,35.0,1.84,0.0,큰길(12m+)
35.1664,129.1416,2,0.453,23,30.4,1.15,11.4,큰길(12m+)
35.1655,129.1419,1,0.8,16,110.7,0.04,0.0,큰길(12m+)
35.165,129.1422,1,0.749,14,105.4,0.57,0.0,큰길(12m+)
35.1648,129.1425,1,0.746,7,,,,개방
35.1646,129.1426,1,0.8,7,94.2,0.64,0.0,큰길(12m+)
35.1643,129.143,2,0.884,6,,,,개방
35.1642,129.1437,1,0.945,6,,,,개방
35.1641,129.1439,1,0.975,4,,,,개방
35.1635,129.1442,1,0.931,7,118.3,0.27,0.0,큰길(12m+)
35.1635,129.1447,1,0.943,14,,,,개방
35.1633,129.1451,1,0.974,31,,,,개방
35.1631,129.1455,1,0.944,46,,,,개방
35.1628,129.146,1,0.928,43,,,,개방
35.1623,129.1464,2,0.905,25,,,,개방
35.1622,129.1469,1,0.831,16,,,,개방
35.1618,129.1473,1,0.814,9,,,,개방
35.1616,129.1477,1,0.849,6,,,,개방
35.1614,129.1482,1,0.561,5,50.8,0.66,1.9,큰길(12m+)
35.1609,129.149,2,0.618,6,,,,개방
35.1607,129.1495,1,0.532,12,28.2,0.2,0.0,큰길(12m+)
35.1602,129.1517,1,0.628,47,38.2,1.5,0.0,큰길(12m+)
35.1606,129.1487,1,0.969,6,82.4,0.07,0.0,큰길(12m+)
35.1604,129.1499,1,0.945,24,,,,개방
35.1602,129.1502,1,0.862,32,103.9,0.65,0.0,큰길(12m+)
35.1601,129.1512,1,0.601,42,39.9,1.75,0.0,큰길(12m+)
35.1602,129.1518,1,0.618,48,38.0,1.51,0.0,큰길(12m+)
35.1603,129.1522,1,0.738,47,52.3,0.4,0.0,큰길(12m+)
35.1605,129.1527,1,0.805,39,43.4,0.13,0.0,큰길(12m+)
35.1612,129.1539,1,0.675,27,65.2,0.84,0.0,큰길(12m+)
35.1617,129.1542,2,0.806,23,31.3,0.13,0.0,큰길(12m+)
35.1623,129.1541,1,0.98,24,,,,개방
35.1625,129.1555,3,0.678,49,29.7,0.28,0.0,큰길(12m+)
35.1629,129.1557,2,0.787,53,35.1,0.12,0.0,큰길(12m+)
35.1631,129.1561,2,0.775,55,64.9,0.86,0.0,큰길(12m+)
35.1629,129.1566,1,0.449,42,20.1,5.29,0.0,큰길(12m+)
35.1636,129.1569,1,0.713,53,61.6,0.27,0.0,큰길(12m+)
35.1639,129.1573,1,0.881,55,62.0,0.07,0.0,큰길(12m+)
35.164,129.1576,1,0.973,52,68.6,0.06,0.0,큰길(12m+)
35.1643,129.158,1,0.956,67,58.0,0.1,0.0,큰길(12m+)
35.1636,129.1589,1,0.414,38,23.6,0.3,2.8,큰길(12m+)
35.1634,129.1584,1,0.617,33,25.3,0.17,6.2,큰길(12m+)
35.1633,129.1591,1,0.671,49,37.3,1.69,0.0,큰길(12m+)
35.1628,129.1596,1,0.586,56,35.7,0.2,0.0,큰길(12m+)
35.1625,129.1599,1,0.643,63,34.7,0.24,0.0,큰길(12m+)
35.1621,129.1601,1,0.679,68,32.9,0.43,0.0,큰길(12m+)
35.1618,129.1603,1,0.722,66,33.9,0.25,0.0,큰길(12m+)
35.1615,129.1606,1,0.788,70,41.6,0.3,0.0,큰길(12m+)
35.1612,129.1609,1,0.725,86,30.3,0.37,0.0,큰길(12m+)
35.1609,129.1612,1,0.654,87,36.4,1.31,0.0,큰길(12m+)
35.1605,129.1614,1,0.588,72,38.7,0.62,0.0,큰길(12m+)
35.1602,129.162,1,0.341,41,1.5,3.76,2.6,보행골목(<6m)
35.1598,129.1623,1,0.822,15,68.4,0.08,0.0,큰길(12m+)
35.1594,129.1626,1,0.912,6,,,,개방
35.16,129.1635,2,0.637,5,20.6,1.23,0.0,큰길(12m+)
35.1602,129.1629,1,0.462,18,40.1,1.6,0.0,큰길(12m+)
35.1599,129.1621,4,0.792,24,78.7,0.41,0.0,큰길(12m+)
35.1599,129.1625,1,0.705,15,51.6,0.49,0.0,큰길(12m+)
35.1598,129.1629,1,0.564,8,49.9,0.51,0.0,큰길(12m+)
35.1595,129.1625,2,0.783,9,,,,개방
35.1594,129.1635,3,0.95,3,,,,개방
35.1593,129.1631,2,0.95,3,,,,개방
35.1595,129.1642,3,0.98,3,,,,개방
35.1597,129.1651,3,0.967,3,,,,개방
35.1596,129.1656,1,0.925,3,,,,개방
35.1602,129.1665,1,0.512,7,,,,개방
35.1595,129.1674,3,0.917,3,,,,개방
35.1595,129.1684,3,0.874,3,,,,개방
35.1594,129.168,1,0.967,3,,,,개방
35.1596,129.1682,1,0.933,3,,,,개방
35.1596,129.1674,1,0.889,3,,,,개방
35.1587,129.1604,1,0.997,4,,,,개방
35.1596,129.1658,1,0.891,2,,,,개방
35.1603,129.1652,1,0.584,8,21.5,0.26,20.5,큰길(12m+)
35.1603,129.1646,1,0.97,12,54.3,0.1,0.0,큰길(12m+)
35.1597,129.1616,1,0.779,21,114.9,0.05,0.0,큰길(12m+)
35.1602,129.1618,1,0.558,47,37.4,0.6,0.0,큰길(12m+)
35.1606,129.1619,1,0.395,71,8.7,5.0,2.2,혼합골목(6-12m)
35.1608,129.1614,1,0.552,92,38.1,0.62,0.0,큰길(12m+)
35.161,129.1611,1,0.686,87,37.4,1.24,0.0,큰길(12m+)
35.1614,129.1608,1,0.716,78,40.5,0.24,0.0,큰길(12m+)
35.1618,129.1606,1,0.591,61,16.7,0.75,0.0,큰길(12m+)
35.1621,129.1603,1,0.748,64,40.8,0.17,0.0,큰길(12m+)
35.1623,129.16,1,0.669,68,35.5,0.43,0.0,큰길(12m+)
35.1627,129.1597,1,0.583,60,37.5,0.19,0.0,큰길(12m+)
35.1631,129.1595,1,0.439,50,33.9,1.11,0.0,큰길(12m+)
35.1633,129.1592,1,0.633,49,37.7,1.75,0.0,큰길(12m+)
35.1635,129.1587,1,0.367,37,26.7,2.31,3.9,큰길(12m+)
35.1636,129.1583,1,0.84,33,49.0,0.11,0.0,큰길(12m+)
35.1639,129.1585,1,0.393,46,4.4,1.27,1.7,보행골목(<6m)
35.1644,129.1577,1,0.704,68,9.7,0.58,0.0,혼합골목(6-12m)
35.164,129.1575,1,0.939,52,65.6,0.06,0.0,큰길(12m+)
35.1637,129.1571,1,0.835,53,60.5,0.07,0.0,큰길(12m+)
35.1635,129.1567,1,0.839,48,86.3,0.03,0.0,큰길(12m+)
35.163,129.1559,1,0.785,55,59.6,0.96,0.0,큰길(12m+)
35.1614,129.1549,1,0.844,36,38.1,0.22,0.0,큰길(12m+)
35.1618,129.1542,1,0.904,23,,,,개방
35.1615,129.1537,2,0.908,17,,,,개방
35.1611,129.1531,1,0.905,21,50.6,0.11,0.0,큰길(12m+)
35.1606,129.1528,1,0.823,37,41.4,0.1,0.0,큰길(12m+)
35.1604,129.1524,1,0.755,42,37.2,0.41,0.0,큰길(12m+)
35.1602,129.1519,1,0.638,46,38.1,1.51,0.0,큰길(12m+)
35.1601,129.1513,1,0.59,41,46.8,1.47,0.0,큰길(12m+)
35.1601,129.1507,1,0.732,42,36.5,1.8,0.0,큰길(12m+)
35.1603,129.15,1,0.93,27,,,,개방
35.1596,129.1504,1,0.672,21,51.0,2.25,0.0,큰길(12m+)
35.1607,129.1493,1,0.605,12,,,,개방
35.1615,129.148,1,0.526,6,43.6,0.77,2.8,큰길(12m+)
35.1621,129.1477,2,0.594,8,,,,개방
35.1623,129.147,1,0.759,18,,,,개방
35.1629,129.1462,1,0.688,49,15.2,0.64,0.0,큰길(12m+)
35.1626,129.1457,1,0.945,33,,,,개방
35.163,129.1451,1,0.958,24,,,,개방
35.1638,129.1449,1,0.783,15,36.2,0.31,0.0,큰길(12m+)
35.1639,129.1425,1,0.777,7,78.4,0.7,0.0,큰길(12m+)
35.1637,129.1444,1,0.948,10,,,,개방
35.1631,129.1444,1,0.901,8,,,,개방
35.1629,129.1448,1,0.914,14,,,,개방
35.1635,129.1446,1,0.945,13,,,,개방
35.1637,129.1441,1,0.937,6,,,,개방
35.1638,129.1436,1,0.899,6,,,,개방
35.1641,129.1432,1,0.902,5,,,,개방
35.1647,129.1425,1,0.768,6,89.7,0.67,0.0,큰길(12m+)
35.165,129.1426,2,0.675,12,,,,개방
35.1653,129.142,1,0.777,16,113.3,0.54,0.0,큰길(12m+)
35.1658,129.1424,1,0.557,14,24.8,1.47,0.0,큰길(12m+)
35.1669,129.1419,1,0.623,21,46.3,0.76,0.0,큰길(12m+)
35.1679,129.1416,1,0.861,36,77.0,0.16,0.0,큰길(12m+)
35.1681,129.1419,2,0.823,38,55.1,0.61,0.0,큰길(12m+)
35.1681,129.1423,1,0.809,32,45.6,0.15,0.0,큰길(12m+)
35.168,129.1428,1,0.65,22,64.2,0.92,0.0,큰길(12m+)
35.1684,129.1432,1,0.511,21,50.0,0.73,0.0,큰길(12m+)
35.1686,129.1435,1,0.445,15,56.2,0.6,2.7,큰길(12m+)
35.1682,129.1441,1,0.726,18,54.4,0.1,0.0,큰길(12m+)
35.1688,129.1432,1,0.45,15,55.1,1.4,0.0,큰길(12m+)
35.1698,129.1422,3,0.398,19,46.2,0.64,1.6,큰길(12m+)
35.1706,129.1415,1,0.2,13,11.5,4.86,0.0,혼합골목(6-12m)
35.1818,129.1028,1,0.51,69,6.9,0.81,1.5,혼합골목(6-12m)
35.1835,129.1041,1,0.511,18,29.8,1.32,0.0,큰길(12m+)
35.1839,129.104,1,0.353,21,24.2,2.89,0.0,큰길(12m+)
35.1855,128.8311,3,0.929,1,,,,개방
35.1853,128.8307,2,0.56,1,6.7,0.84,30.1,혼합골목(6-12m)
35.1823,128.8329,1,1.0,1,,,,개방
35.1827,129.103,1,0.258,37,8.0,8.59,0.0,혼합골목(6-12m)
35.1822,129.1035,2,0.614,45,28.8,1.12,0.0,큰길(12m+)
35.1824,129.1041,1,0.813,41,38.7,0.83,0.0,큰길(12m+)
35.1829,129.1042,1,0.622,20,39.1,0.97,0.0,큰길(12m+)
35.1831,129.1041,1,0.593,17,33.1,1.14,0.0,큰길(12m+)
35.1834,129.1041,1,0.564,19,48.6,1.44,0.0,큰길(12m+)
35.1836,129.1041,1,0.44,19,34.3,1.14,0.0,큰길(12m+)
35.1839,129.1041,1,0.346,21,24.2,2.89,0.0,큰길(12m+)
35.1844,129.104,1,0.392,22,27.4,2.56,0.0,큰길(12m+)
35.1846,129.1041,2,0.436,20,38.6,1.81,0.0,큰길(12m+)
35.1849,129.1041,1,0.531,17,22.5,0.25,0.0,큰길(12m+)
35.1851,129.1041,1,0.649,23,22.3,1.7,0.0,큰길(12m+)
35.1852,129.1044,1,0.81,30,57.5,0.07,0.0,큰길(12m+)
35.185,129.1051,1,0.889,31,51.4,0.71,0.0,큰길(12m+)
35.1847,129.1056,1,0.921,25,51.4,0.16,0.0,큰길(12m+)
35.1846,129.1059,1,0.943,26,35.7,0.24,0.0,큰길(12m+)
35.1845,129.1066,1,0.982,35,73.8,0.06,0.0,큰길(12m+)
35.1845,129.1069,1,0.971,42,28.2,0.15,0.0,큰길(12m+)
35.1845,129.1072,1,0.978,55,42.1,0.13,0.0,큰길(12m+)
35.1845,129.1075,1,0.955,64,22.9,0.24,0.0,큰길(12m+)
35.1845,129.1078,1,0.967,76,33.6,0.17,0.0,큰길(12m+)
35.1845,129.108,1,0.95,88,21.3,0.26,0.0,큰길(12m+)
35.1845,129.1084,1,0.936,111,21.3,0.26,0.0,큰길(12m+)
35.1845,129.1087,1,0.944,120,21.0,0.27,0.0,큰길(12m+)
35.1845,129.109,1,0.955,126,22.1,0.25,0.0,큰길(12m+)
35.1845,129.1093,1,0.952,128,21.4,0.26,0.0,큰길(12m+)
35.1845,129.1097,1,0.937,126,23.7,0.24,0.0,큰길(12m+)
35.1845,129.1099,1,0.942,115,29.1,0.19,0.0,큰길(12m+)
35.1845,129.1103,1,0.875,93,21.3,0.26,0.0,큰길(12m+)
35.1845,129.1109,1,0.76,54,41.5,0.57,0.0,큰길(12m+)
35.1845,129.1106,1,0.783,73,23.3,0.18,0.0,큰길(12m+)
35.1845,129.1112,1,0.812,41,46.3,0.51,0.0,큰길(12m+)
35.1845,129.1115,1,0.779,27,43.6,0.55,0.0,큰길(12m+)
35.1845,129.1119,1,0.805,12,46.6,0.51,0.0,큰길(12m+)
35.1844,129.1122,1,0.782,9,49.7,0.48,0.0,큰길(12m+)
35.1844,129.1125,1,0.882,9,47.2,0.21,0.0,큰길(12m+)
35.1845,129.1129,1,0.951,9,,,,개방
35.1845,129.1131,1,0.968,8,,,,개방
35.1843,129.1134,1,0.921,10,,,,개방
35.1842,129.1137,1,0.937,6,,,,개방
35.184,129.114,1,0.894,8,,,,개방
35.1837,129.1142,1,0.833,9,,,,개방
35.1834,129.1144,1,0.818,8,,,,개방
35.1833,129.1145,1,0.811,10,,,,개방
35.183,129.1147,1,0.795,11,,,,개방
35.1829,129.1148,1,0.785,11,,,,개방
35.1826,129.1151,1,0.796,12,104.8,0.35,0.0,큰길(12m+)
35.1824,129.1152,1,0.79,12,87.0,0.42,0.0,큰길(12m+)
35.1827,129.1154,1,0.723,14,,,,개방
35.1829,129.1154,1,0.724,14,,,,개방
35.1832,129.1155,1,0.705,13,,,,개방
35.1835,129.1155,1,0.817,8,,,,개방
35.1838,129.1156,1,0.82,7,,,,개방
35.1841,129.1157,1,0.832,8,,,,개방
35.1844,129.1157,1,0.94,6,,,,개방
35.1847,129.1155,1,0.969,6,,,,개방
35.1851,129.1155,1,0.997,3,,,,개방
35.1853,129.1155,1,0.998,3,,,,개방
35.1856,129.1157,1,1.0,3,,,,개방
35.1858,129.1157,1,1.0,2,,,,개방
35.186,129.1156,1,1.0,1,,,,개방
35.1862,129.1155,1,1.0,1,,,,개방
35.1864,129.1154,1,,0,,,,개방
35.1867,129.1154,1,,0,,,,개방
35.187,129.1153,1,,0,,,,개방
35.1872,129.1152,1,,0,,,,개방
35.1875,129.1151,1,,0,,,,개방
35.1878,129.115,1,,0,,,,개방
35.1881,129.1149,1,1.0,1,,,,개방
35.1883,129.1149,1,0.999,1,,,,개방
35.1886,129.1148,1,0.999,1,,,,개방
35.189,129.1147,1,0.999,3,,,,개방
35.1898,129.1145,1,0.992,27,,,,개방
35.1892,129.1147,1,0.999,4,,,,개방
35.1895,129.1146,1,0.998,13,,,,개방
35.19,129.1144,1,0.991,37,,,,개방
35.1903,129.1143,1,0.992,47,,,,개방
35.1907,129.1142,1,0.988,48,,,,개방
35.1909,129.1142,1,0.989,43,,,,개방
35.1912,129.1141,1,0.976,29,,,,개방
35.1914,129.114,1,0.955,23,,,,개방
35.1917,129.114,1,0.947,11,,,,개방
35.1926,129.1138,1,0.972,34,,,,개방
35.1929,129.1137,1,0.986,31,,,,개방
35.1932,129.1136,1,0.997,30,,,,개방
35.192,129.1139,1,0.922,27,,,,개방
35.1923,129.1138,1,0.932,31,,,,개방
35.1939,129.1135,1,0.98,24,,,,개방
35.1936,129.1136,1,0.996,21,,,,개방
35.1948,129.1135,1,0.345,17,0.9,3.09,0.0,보행골목(<6m)
35.1942,129.1135,1,0.942,18,,,,개방
35.1945,129.1135,1,0.915,16,72.4,0.12,0.0,큰길(12m+)
35.1951,129.1135,1,0.77,17,40.6,0.9,0.0,큰길(12m+)
35.1956,129.1135,1,0.659,17,15.0,0.19,1.4,큰길(12m+)
35.1962,129.1136,1,0.933,11,,,,개방
35.1959,129.1135,1,0.88,13,45.2,0.06,0.0,큰길(12m+)
35.1969,129.1137,1,,0,,,,개방
35.1976,129.1139,1,0.983,2,,,,개방
35.1965,129.1137,1,0.991,7,,,,개방
35.1972,129.1138,1,,0,,,,개방
35.1983,129.1142,1,0.904,4,,,,개방
35.198,129.1141,1,0.972,2,,,,개방
35.199,129.1145,1,0.917,3,,,,개방
35.1987,129.1144,1,0.886,4,,,,개방
35.1993,129.1147,1,0.964,6,,,,개방
35.1997,129.1149,1,0.971,9,,,,개방
35.2,129.1151,1,0.972,9,,,,개방
35.2002,129.1153,1,0.979,9,,,,개방
35.2011,129.1159,1,0.953,11,,,,개방
35.2006,129.1155,1,0.976,10,,,,개방
35.2008,129.1157,1,0.978,9,,,,개방
35.2017,129.1163,1,0.876,9,,,,개방
35.2014,129.1161,1,0.922,9,,,,개방
35.2022,129.1167,1,0.927,7,,,,개방
35.2019,129.1165,1,0.902,9,,,,개방
35.2024,129.1169,1,0.956,6,,,,개방
35.2027,129.1171,1,0.946,5,,,,개방
35.203,129.1173,1,0.936,6,,,,개방
35.2033,129.1175,1,0.936,6,,,,개방
35.2035,129.1177,1,0.933,6,,,,개방
35.2038,129.1179,1,0.901,7,,,,개방
35.204,129.1181,1,0.876,6,,,,개방
35.2043,129.1182,1,0.798,6,,,,개방
35.2045,129.1184,1,0.844,7,,,,개방
35.2056,129.1192,1,,0,,,,개방
35.2048,129.1186,1,0.856,7,,,,개방
35.205,129.1188,1,0.881,7,,,,개방
35.2053,129.1189,2,0.853,8,,,,개방
35.2059,129.1192,1,0.81,5,,,,개방
35.2061,129.1194,1,0.831,5,,,,개방
35.2064,129.1195,1,0.841,4,,,,개방
35.2068,129.1198,1,0.877,4,,,,개방
35.207,129.1199,1,0.88,4,,,,개방
35.2074,129.12,1,0.89,3,,,,개방
